Date,Airline,Flight_Number,Origin,Destination,Class,Flight Distance,Scheduled_Departure,Actual_Departure,Scheduled_Arrival,Actual_Arrival,Departure Delay in Minutes,Arrival Delay in Minutes
2026-01-03,IndiGo,6E-8397,DXB,BLR,Eco,8762,10:45,10:37,22:12,22:07,0,0
2025-05-01,IndiGo,6E-2798,MAA,HYD,Eco,8293,12:50,13:25,23:41,00:25,35,44
2025-05-03,IndiGo,6E-3488,HYD,CCU,Eco,5925,14:10,14:06,22:04,22:03,0,0
2025-11-08,IndiGo,6E-7781,DXB,LHR,Eco,5995,02:30,02:46,10:29,10:45,16,16
2025-10-04,IndiGo,6E-4224,DXB,LHR,Business,668,16:15,16:06,17:35,17:36,0,1
2025-12-17,IndiGo,6E-1065,GOA,BOM,Eco,3140,04:10,04:09,08:35,08:40,0,5
2025-10-26,IndiGo,6E-6594,DXB,BOM,Eco Plus,2939,14:45,14:46,18:55,19:01,1,6
2026-01-29,IndiGo,6E-6476,BOM,GOA,Business,8070,15:10,15:12,01:45,01:53,2,8
2026-02-11,IndiGo,6E-1869,JFK,GOA,Eco,6958,03:00,03:03,12:11,12:04,3,0
2025-08-07,IndiGo,6E-8895,BLR,SIN,Eco,2756,06:30,06:28,10:26,10:22,0,0
2025-10-29,IndiGo,6E-3666,DXB,HYD,Eco,5201,12:05,12:39,19:05,19:30,34,25
2025-03-08,IndiGo,6E-9261,MAA,CCU,Eco,4191,23:50,23:43,05:34,05:12,0,0
2025-11-21,IndiGo,6E-783,BLR,HYD,Eco,8537,19:05,22:23,06:15,09:42,198,207
2025-04-22,IndiGo,6E-5764,PNQ,MAA,Eco,1338,13:30,13:32,15:40,15:48,2,8
2025-09-10,IndiGo,6E-3243,MAA,GOA,Eco,855,14:10,14:10,15:44,15:48,0,4
2025-07-28,IndiGo,6E-2880,BLR,LHR,Eco Plus,8670,22:45,22:38,10:05,09:56,0,0
2025-03-17,IndiGo,6E-4673,LHR,JFK,Eco Plus,1849,05:05,05:09,07:53,08:02,4,9
2026-01-01,IndiGo,6E-9689,GOA,PNQ,Eco,8067,01:10,01:06,11:45,11:50,0,5
2025-11-12,IndiGo,6E-5124,DEL,MAA,Eco,1045,22:50,22:51,00:38,00:30,1,0
2025-12-30,IndiGo,6E-9654,CCU,SIN,Eco,8197,22:15,22:16,08:59,09:03,1,4
2025-07-01,IndiGo,6E-3184,DXB,JFK,Business,6707,10:00,09:56,18:53,18:37,0,0
2025-09-17,IndiGo,6E-2900,HYD,LHR,Eco,6868,07:05,06:56,16:10,16:08,0,0
2025-10-04,IndiGo,6E-6694,HYD,DXB,Business,3341,11:00,10:57,15:40,15:42,0,2
2025-04-22,IndiGo,6E-8406,JFK,MAA,Eco,876,09:30,09:24,11:05,11:04,0,0
2025-09-01,IndiGo,6E-7409,MAA,PNQ,Eco,8145,14:15,14:10,00:55,00:52,0,0
2025-03-06,IndiGo,6E-5203,JFK,BLR,Eco Plus,7861,08:50,09:19,19:09,19:48,29,39
2025-04-05,IndiGo,6E-4522,SIN,BLR,Eco,6519,00:05,00:08,08:43,08:44,3,1
2026-01-23,IndiGo,6E-489,GOA,JFK,Business,1499,14:50,14:54,17:12,17:03,4,0
2025-06-10,IndiGo,6E-2232,HYD,BLR,Eco,1505,09:15,09:09,11:37,11:19,0,0
2025-11-25,IndiGo,6E-7097,PNQ,HYD,Eco,8313,07:30,07:26,18:23,18:19,0,0
2025-10-23,IndiGo,6E-4825,GOA,LHR,Eco,7014,19:15,19:05,04:31,04:26,0,0
2025-12-23,IndiGo,6E-9577,DXB,BLR,Eco,7758,22:50,23:14,09:01,09:22,24,21
2025-04-05,IndiGo,6E-7924,PNQ,JFK,Business,4294,10:05,09:59,15:57,16:00,0,3
2025-12-16,IndiGo,6E-3895,SIN,GOA,Eco,4277,23:10,23:12,05:00,04:49,2,0
2025-04-01,IndiGo,6E-1449,PNQ,JFK,Eco Plus,8457,07:45,07:47,18:49,18:56,2,7
2025-06-19,IndiGo,6E-2425,LHR,BOM,Business,592,16:00,16:03,17:14,17:15,3,1
2025-08-06,IndiGo,6E-4417,PNQ,GOA,Eco Plus,7040,08:50,08:49,18:08,18:10,0,2
2025-04-20,IndiGo,6E-3118,PNQ,JFK,Eco Plus,3520,02:45,02:49,07:39,07:29,4,0
2025-11-02,IndiGo,6E-3308,LHR,DXB,Eco Plus,7571,04:15,07:49,14:12,17:33,214,201
2025-06-12,IndiGo,6E-5251,CCU,MAA,Eco,826,22:05,22:09,23:36,23:45,4,9
2025-11-28,IndiGo,6E-2385,DEL,MAA,Eco,7426,14:05,14:10,23:51,23:49,5,0
2026-01-10,IndiGo,6E-6459,BLR,SIN,Eco,5473,18:50,18:49,02:10,02:07,0,0
2025-12-19,IndiGo,6E-929,HYD,BLR,Eco Plus,7081,15:10,15:42,00:31,01:13,32,42
2026-01-11,IndiGo,6E-2726,GOA,DEL,Eco,2748,12:10,12:11,16:06,15:56,1,0
2025-05-23,IndiGo,6E-5302,BLR,MAA,Business,8853,22:00,21:52,09:33,09:23,0,0
2025-05-23,IndiGo,6E-2932,MAA,BLR,Eco,4378,22:45,22:38,04:43,04:22,0,0
2025-10-09,IndiGo,6E-3562,BLR,MAA,Business,5513,20:10,20:42,03:33,04:10,32,37
2025-11-15,IndiGo,6E-5751,BLR,BOM,Eco,7170,13:15,13:14,22:42,22:42,0,0
2025-02-17,IndiGo,6E-6029,LHR,DEL,Eco,5064,20:10,20:10,02:59,02:59,0,0
2025-07-29,IndiGo,6E-4020,CCU,BOM,Eco,655,13:30,13:29,14:49,14:49,0,0
2025-12-12,IndiGo,6E-3478,PNQ,GOA,Eco,5276,15:50,16:35,22:55,23:33,45,38
2025-07-25,IndiGo,6E-2485,DXB,JFK,Eco,6783,22:50,22:41,07:48,07:40,0,0
2026-01-12,IndiGo,6E-4217,BOM,MAA,Eco,8589,20:05,20:02,07:19,07:12,0,0
2025-03-29,IndiGo,6E-7473,CCU,DEL,Business,6866,09:10,09:05,18:14,17:59,0,0
2025-07-08,IndiGo,6E-1627,HYD,DXB,Eco,5843,20:00,19:58,03:48,03:56,0,8
2025-11-04,IndiGo,6E-5142,JFK,CCU,Business,723,07:30,07:29,08:54,08:50,0,0
2025-05-30,IndiGo,6E-3174,MAA,SIN,Eco,2124,03:45,03:36,06:54,06:36,0,0
2025-06-15,IndiGo,6E-311,LHR,BLR,Eco,3398,00:50,00:50,05:34,05:42,0,8
2025-04-19,IndiGo,6E-918,JFK,DEL,Business,1642,00:50,00:53,03:23,03:33,3,10
2025-09-16,IndiGo,6E-5402,MAA,JFK,Eco,1618,16:45,16:46,19:16,19:08,1,0
2025-09-11,IndiGo,6E-4412,MAA,DEL,Eco,2605,05:05,05:02,08:50,08:49,0,0
2025-09-20,IndiGo,6E-9765,MAA,DEL,Eco,8967,19:50,19:52,07:32,07:27,2,0
2025-10-25,IndiGo,6E-4975,SIN,HYD,Eco,6643,01:30,01:33,10:18,10:12,3,0
2026-02-03,IndiGo,6E-4819,BLR,MAA,Business,4552,09:30,10:53,15:41,17:11,83,90
2025-09-26,IndiGo,6E-3235,HYD,BLR,Eco,6596,12:30,13:07,21:14,21:36,37,22
2025-04-01,IndiGo,6E-3123,PNQ,SIN,Eco,4848,06:15,06:12,12:48,12:40,0,0
2026-02-03,IndiGo,6E-4557,GOA,PNQ,Business,2117,05:00,05:05,08:08,08:16,5,8
2026-02-08,IndiGo,6E-8730,SIN,GOA,Business,3948,15:00,14:57,20:26,20:08,0,0
2025-05-27,IndiGo,6E-3270,DXB,MAA,Eco,2212,13:10,13:00,16:25,16:02,0,0
2026-02-03,IndiGo,6E-9670,DEL,SIN,Eco,8442,08:05,08:35,19:08,19:37,30,29
2025-09-09,IndiGo,6E-8716,PNQ,DXB,Eco,4168,06:00,05:58,11:42,11:34,0,0
2025-10-12,IndiGo,6E-8414,JFK,BOM,Eco,2207,00:30,00:31,03:45,03:35,1,0
2025-08-31,IndiGo,6E-2639,PNQ,JFK,Business,5443,01:15,01:16,08:33,08:28,1,0
2025-02-24,IndiGo,6E-8560,SIN,LHR,Business,6898,09:05,09:00,18:12,18:00,0,0
2025-04-01,IndiGo,6E-6652,BLR,BOM,Eco,2847,04:00,04:05,08:03,08:16,5,13
2025-06-19,IndiGo,6E-7462,DXB,SIN,Eco,1285,22:05,22:22,00:11,00:16,17,5
2025-04-27,IndiGo,6E-7393,SIN,CCU,Eco,5155,07:00,07:04,13:56,13:52,4,0
2025-03-14,IndiGo,6E-7675,HYD,SIN,Eco,4149,21:00,00:48,02:41,06:26,228,225
2025-04-26,IndiGo,6E-1620,CCU,MAA,Eco,3875,21:10,21:02,02:30,02:11,0,0
2026-02-03,IndiGo,6E-7836,CCU,LHR,Eco,3464,13:30,13:44,18:19,18:40,14,21
2025-12-22,IndiGo,6E-6777,GOA,DXB,Eco,2289,22:05,22:44,01:26,02:13,39,47
2025-05-02,IndiGo,6E-2281,SIN,CCU,Business,4512,06:15,06:17,12:23,12:27,2,4
2025-12-28,IndiGo,6E-4930,DEL,SIN,Eco,2452,18:00,18:02,21:33,21:36,2,3
2025-08-06,IndiGo,6E-7958,DXB,JFK,Eco,1949,21:45,22:05,00:41,01:08,20,27
2025-12-19,IndiGo,6E-171,GOA,HYD,Eco Plus,7732,10:45,10:43,20:54,20:38,0,0
2025-06-03,IndiGo,6E-828,GOA,CCU,Eco,5000,10:05,10:00,16:50,16:38,0,0
2025-09-05,IndiGo,6E-1748,BOM,CCU,Business,8791,11:15,11:27,22:44,23:01,12,17
2025-05-29,IndiGo,6E-1716,SIN,BLR,Eco,4795,04:15,04:33,10:44,11:06,18,22
2025-03-28,IndiGo,6E-605,SIN,PNQ,Eco,2986,05:50,06:16,10:03,10:38,26,35
2025-04-30,IndiGo,6E-4729,BOM,BLR,Business,2007,16:00,16:34,19:00,19:24,34,24
2025-07-22,IndiGo,6E-2177,LHR,BOM,Eco,3100,05:15,05:13,09:37,09:45,0,8
2026-01-29,IndiGo,6E-7693,JFK,CCU,Eco,7454,00:00,01:42,09:49,11:39,102,110
2025-05-23,IndiGo,6E-2836,BOM,GOA,Eco,1286,17:50,17:43,19:56,19:46,0,0
2025-04-06,IndiGo,6E-4180,CCU,BOM,Eco Plus,2280,02:30,02:35,05:51,05:42,5,0
2025-12-24,IndiGo,6E-3938,BLR,PNQ,Eco,6722,13:00,12:55,21:54,21:54,0,0
2025-11-12,IndiGo,6E-820,GOA,LHR,Eco,6075,23:50,23:54,07:55,08:01,4,6
2025-03-16,IndiGo,6E-824,MAA,GOA,Eco,4772,19:45,19:46,02:12,02:15,1,3
2025-05-22,IndiGo,6E-8959,MAA,DXB,Eco,8127,09:50,09:50,20:29,20:23,0,0
2025-10-12,IndiGo,6E-6862,DEL,CCU,Eco,667,06:45,06:40,08:05,07:56,0,0
2026-02-11,IndiGo,6E-7875,JFK,GOA,Eco,8407,20:05,20:07,07:05,06:56,2,0
2025-02-15,IndiGo,6E-2580,DEL,BLR,Eco,3507,17:15,17:09,22:08,21:47,0,0
2025-02-23,IndiGo,6E-2846,JFK,BLR,Business,8183,12:05,11:59,22:48,22:44,0,0
2025-03-29,IndiGo,6E-7770,MAA,BLR,Business,7388,01:30,01:21,11:14,11:05,0,0
2025-06-13,IndiGo,6E-5376,BOM,MAA,Eco,7118,00:30,00:35,09:53,10:02,5,9
2025-08-03,IndiGo,6E-3926,DXB,SIN,Eco,5286,00:30,02:00,07:36,09:01,90,85
2025-05-22,IndiGo,6E-1443,PNQ,DXB,Eco,7124,01:45,01:48,11:09,11:14,3,5
2025-04-04,IndiGo,6E-7570,DEL,HYD,Eco,657,21:15,21:10,22:34,22:24,0,0
2025-05-27,IndiGo,6E-7850,BLR,DXB,Eco,4439,17:30,17:25,23:32,23:25,0,0
2025-04-08,IndiGo,6E-5768,BOM,GOA,Eco,6149,08:45,08:37,16:56,16:44,0,0
2025-04-16,IndiGo,6E-1500,SIN,HYD,Eco,2268,08:00,08:25,11:20,11:51,25,31
2025-07-29,IndiGo,6E-6041,GOA,HYD,Eco,4870,14:30,15:03,21:05,21:36,33,31
2026-01-04,IndiGo,6E-9461,LHR,PNQ,Eco,8079,07:30,07:35,18:05,18:18,5,13
2025-10-16,IndiGo,6E-8473,DXB,PNQ,Business,5435,00:45,01:27,08:02,08:29,42,27
2025-11-07,IndiGo,6E-1640,GOA,BLR,Eco,4186,08:45,08:35,14:28,14:09,0,0
2025-07-31,IndiGo,6E-522,DXB,GOA,Business,3688,11:45,11:45,16:51,16:36,0,0
2026-01-20,IndiGo,6E-5011,LHR,DXB,Eco Plus,6171,02:05,02:03,10:17,10:13,0,0
2025-12-01,IndiGo,6E-6685,JFK,PNQ,Eco,6438,01:45,01:39,10:17,09:56,0,0
2025-09-08,IndiGo,6E-5590,SIN,DXB,Eco,7434,20:15,20:07,06:02,06:02,0,0
2025-06-11,IndiGo,6E-5998,DXB,JFK,Eco,3828,09:05,09:07,14:22,14:26,2,4
2025-09-18,IndiGo,6E-1935,PNQ,DEL,Eco,5808,18:05,18:03,01:50,01:37,0,0
2025-07-23,IndiGo,6E-6669,SIN,GOA,Eco Plus,1513,00:30,00:28,02:53,02:51,0,0
2026-01-08,IndiGo,6E-1328,PNQ,JFK,Eco,6231,18:10,18:07,02:27,02:14,0,0
2025-11-17,IndiGo,6E-7475,GOA,CCU,Business,5136,21:00,20:56,03:55,03:51,0,0
2025-07-10,IndiGo,6E-8760,BLR,HYD,Eco,3297,07:00,06:57,11:37,11:23,0,0
2025-12-18,IndiGo,6E-6122,CCU,SIN,Eco,4930,05:50,05:46,12:29,12:25,0,0
2025-09-26,IndiGo,6E-346,CCU,PNQ,Eco,1896,15:05,15:29,17:57,18:20,24,23
2025-09-29,IndiGo,6E-3930,HYD,DXB,Business,7317,17:15,17:10,02:53,02:51,0,0
2025-08-21,IndiGo,6E-4794,SIN,HYD,Business,4031,09:15,09:20,14:47,14:43,5,0
2026-01-17,IndiGo,6E-8466,SIN,GOA,Eco,6973,00:30,01:02,09:42,10:06,32,24
2025-06-26,IndiGo,6E-3120,BLR,JFK,Eco,1053,00:45,00:37,02:33,02:33,0,0
2025-10-07,IndiGo,6E-5267,PNQ,HYD,Business,3771,06:50,06:54,12:02,12:04,4,2
2026-01-05,IndiGo,6E-9599,LHR,DEL,Business,7586,15:30,15:28,01:28,01:25,0,0
2025-07-28,IndiGo,6E-6261,PNQ,SIN,Eco Plus,6605,18:05,18:23,02:50,03:08,18,18
2025-06-10,IndiGo,6E-6495,PNQ,HYD,Eco Plus,4073,19:00,19:03,00:35,00:33,3,0
2025-04-22,IndiGo,6E-5801,HYD,DXB,Eco,8997,17:30,17:24,05:14,05:09,0,0
2025-05-10,IndiGo,6E-2575,SIN,DXB,Eco,1245,05:10,05:15,07:13,07:09,5,0
2025-04-22,IndiGo,6E-6843,LHR,JFK,Eco,2235,21:50,22:24,01:07,01:26,34,19
2025-07-03,IndiGo,6E-3175,LHR,DEL,Eco,6802,14:15,14:19,23:15,23:08,4,0
2025-12-28,IndiGo,6E-2783,MAA,BOM,Eco,3830,08:10,08:12,13:27,13:28,2,1
2025-05-18,IndiGo,6E-6197,BLR,DXB,Eco,2974,00:05,00:00,04:18,04:19,0,1
2025-10-17,IndiGo,6E-5358,HYD,PNQ,Business,8074,19:50,19:53,06:25,06:19,3,0
2025-03-19,IndiGo,6E-996,BOM,LHR,Eco,7382,07:10,07:37,16:53,17:18,27,25
2025-11-28,IndiGo,6E-5621,BOM,CCU,Eco,2836,17:45,17:42,21:47,21:51,0,4
2025-10-12,IndiGo,6E-1667,SIN,GOA,Eco,8501,06:30,06:47,17:37,17:58,17,21
2025-05-13,IndiGo,6E-1533,DEL,BLR,Eco,7638,10:50,10:54,20:52,20:41,4,0
2025-06-08,IndiGo,6E-1581,MAA,CCU,Eco,4700,11:50,12:02,18:12,18:12,12,0
2026-02-09,IndiGo,6E-543,LHR,MAA,Eco,3046,00:50,01:09,05:08,05:16,19,8
2025-10-18,IndiGo,6E-7969,BLR,GOA,Eco,3889,02:15,04:13,07:36,09:35,118,119
2025-11-06,IndiGo,6E-1524,BLR,DXB,Eco,2530,18:50,22:10,22:29,01:57,200,208
2025-08-26,IndiGo,6E-3284,HYD,BOM,Eco,4162,23:10,23:06,04:52,04:47,0,0
2025-02-21,IndiGo,6E-8701,PNQ,GOA,Eco,3913,00:00,00:20,05:23,05:36,20,13
2026-02-03,IndiGo,6E-3660,HYD,LHR,Eco Plus,6846,22:10,22:48,07:13,08:00,38,47
2025-04-11,IndiGo,6E-9814,JFK,LHR,Eco,3239,16:10,16:08,20:42,20:46,0,4
2025-07-31,IndiGo,6E-2788,LHR,GOA,Eco,2266,22:00,22:33,01:19,01:41,33,22
2025-04-04,IndiGo,6E-3191,DXB,SIN,Eco,5863,00:50,00:54,08:39,08:28,4,0
2025-07-12,IndiGo,6E-9368,PNQ,SIN,Business,8526,15:10,15:15,02:19,02:30,5,11
2025-10-06,IndiGo,6E-2557,PNQ,BOM,Eco,3309,17:15,17:55,21:53,22:32,40,39
2025-04-07,IndiGo,6E-3821,SIN,JFK,Eco Plus,8816,12:30,12:26,00:01,00:03,0,2
2025-09-25,IndiGo,6E-6854,HYD,GOA,Eco,7600,17:10,17:20,03:10,03:29,10,19
2025-10-26,IndiGo,6E-7950,GOA,DXB,Eco,8537,06:30,06:22,17:40,17:37,0,0
2025-08-09,IndiGo,6E-3028,BOM,CCU,Eco,6262,04:10,04:11,12:29,12:22,1,0
2025-11-16,IndiGo,6E-3835,SIN,LHR,Business,6673,12:15,12:19,21:05,21:15,4,10
2025-03-17,IndiGo,6E-844,BLR,MAA,Eco,3699,18:10,18:02,23:17,23:10,0,0
2025-05-09,IndiGo,6E-2883,CCU,GOA,Eco,6435,18:45,19:07,03:17,03:37,22,20
2026-01-11,IndiGo,6E-2124,MAA,DEL,Business,3593,03:15,03:17,08:14,08:17,2,3
2025-04-09,IndiGo,6E-8196,PNQ,MAA,Business,6841,06:00,06:05,15:03,14:57,5,0
2025-10-23,IndiGo,6E-2188,LHR,PNQ,Eco Plus,7887,05:30,06:02,15:51,16:29,32,38
2025-12-14,IndiGo,6E-5176,JFK,DXB,Eco,1308,06:05,06:10,08:13,08:11,5,0
2025-08-15,IndiGo,6E-8500,CCU,BLR,Eco,7918,01:00,00:59,11:23,11:08,0,0
2025-09-19,IndiGo,6E-5526,SIN,DXB,Eco,3298,14:45,18:17,19:22,22:44,212,202
2025-08-09,IndiGo,6E-937,BLR,HYD,Business,1725,14:45,14:43,17:24,17:28,0,4
2025-07-29,IndiGo,6E-3135,GOA,HYD,Eco,8635,00:45,00:45,12:02,12:08,0,6
2025-06-15,IndiGo,6E-263,SIN,DXB,Business,8199,19:10,19:09,05:54,05:50,0,0
2025-06-28,IndiGo,6E-538,PNQ,BLR,Eco,1640,16:00,16:01,18:32,18:19,1,0
2025-07-11,IndiGo,6E-6776,PNQ,CCU,Eco,2438,17:30,17:20,21:02,20:47,0,0
2025-08-19,IndiGo,6E-385,MAA,DEL,Eco,2472,07:00,06:58,10:35,10:43,0,8
2025-12-22,IndiGo,6E-3858,SIN,BLR,Eco,8631,00:00,00:34,11:17,11:42,34,25
2025-02-24,IndiGo,6E-6913,MAA,BOM,Eco,8724,22:15,22:16,09:39,09:40,1,1
2025-11-28,IndiGo,6E-2903,BLR,CCU,Eco,4250,18:10,18:01,23:58,23:36,0,0
2026-01-23,IndiGo,6E-4494,BOM,MAA,Eco,5067,06:05,06:05,12:55,13:01,0,6
2026-02-01,IndiGo,6E-5307,DEL,HYD,Business,2564,20:30,20:27,00:12,23:59,0,0
2025-09-07,IndiGo,6E-3947,JFK,BOM,Eco,2766,20:05,19:56,00:02,23:40,0,0
2026-01-03,IndiGo,6E-6487,PNQ,CCU,Eco,3098,14:45,14:49,19:07,18:59,4,0
2025-08-09,IndiGo,6E-4505,BLR,CCU,Business,8934,03:15,03:08,14:55,14:39,0,0
2025-05-25,IndiGo,6E-6516,HYD,CCU,Eco,8478,11:15,11:17,22:20,22:14,2,0
2025-10-23,IndiGo,6E-6371,JFK,GOA,Business,7017,03:00,03:00,12:16,12:07,0,0
2026-02-12,IndiGo,6E-9295,JFK,PNQ,Eco Plus,4901,13:00,12:57,19:37,19:29,0,0
2025-08-29,IndiGo,6E-7835,CCU,SIN,Eco,3313,19:00,19:38,23:38,00:03,38,25
2026-01-15,IndiGo,6E-1767,PNQ,JFK,Eco Plus,940,08:50,09:15,10:30,10:50,25,20
2025-06-26,IndiGo,6E-8823,JFK,BOM,Eco,2192,01:15,04:17,04:29,07:20,182,171
2025-10-08,IndiGo,6E-801,MAA,HYD,Business,5128,03:10,03:02,10:04,10:03,0,0
2026-01-22,IndiGo,6E-3972,PNQ,BOM,Business,1673,08:45,08:43,11:20,11:15,0,0
2025-07-01,IndiGo,6E-7928,BOM,GOA,Eco,8406,17:50,18:13,04:50,05:20,23,30
2025-08-04,IndiGo,6E-3679,BLR,CCU,Eco,630,23:15,23:18,00:32,00:37,3,5
2025-12-15,IndiGo,6E-1990,DEL,BOM,Eco,6932,14:50,15:18,23:59,00:32,28,33
2025-10-20,IndiGo,6E-9264,LHR,PNQ,Eco,5148,14:50,14:55,21:46,21:53,5,7
2025-11-17,IndiGo,6E-4669,HYD,SIN,Eco,6940,15:30,15:35,00:40,00:33,5,0
2025-10-11,IndiGo,6E-8593,CCU,LHR,Eco,3146,16:00,16:05,20:25,20:26,5,1
2025-08-17,IndiGo,6E-1163,PNQ,JFK,Eco Plus,2903,07:00,07:31,11:07,11:34,31,27
2025-09-16,IndiGo,6E-4053,CCU,DXB,Eco,6846,21:15,21:17,06:18,06:08,2,0
2025-12-13,IndiGo,6E-617,HYD,BOM,Eco,8233,15:45,15:42,02:32,02:36,0,4
2025-08-18,IndiGo,6E-1149,BOM,PNQ,Business,4537,10:15,10:08,16:25,16:03,0,0
2025-03-30,IndiGo,6E-2603,LHR,BOM,Eco,2887,06:05,06:08,10:11,10:23,3,12
2025-12-31,IndiGo,6E-4508,GOA,CCU,Business,7173,03:15,03:49,12:42,13:10,34,28
2025-04-06,IndiGo,6E-487,LHR,MAA,Business,4823,12:10,12:04,18:41,18:31,0,0
2025-12-05,IndiGo,6E-2021,BLR,JFK,Eco,4923,23:45,23:44,06:24,06:22,0,0
2025-11-03,IndiGo,6E-3623,HYD,BLR,Eco,7296,21:30,21:27,07:07,07:01,0,0
2025-05-29,IndiGo,6E-5750,GOA,DXB,Eco,5980,09:10,09:05,17:08,16:55,0,0
2025-10-22,IndiGo,6E-9349,LHR,PNQ,Eco,1939,13:45,13:44,16:40,16:47,0,7
2025-12-26,IndiGo,6E-9716,BOM,CCU,Business,4516,00:50,00:46,06:58,07:04,0,6
2025-06-08,IndiGo,6E-3458,LHR,JFK,Eco Plus,5840,02:15,04:09,10:03,11:52,114,109
2025-07-09,IndiGo,6E-7674,SIN,MAA,Eco,8844,10:50,10:47,22:23,22:19,0,0
2025-11-24,IndiGo,6E-5714,JFK,LHR,Eco,3513,22:15,22:09,03:08,03:02,0,0
2025-10-19,IndiGo,6E-1785,DXB,PNQ,Eco,7488,04:05,03:57,13:56,13:36,0,0
2025-08-13,IndiGo,6E-1632,LHR,GOA,Eco Plus,6542,02:50,03:01,11:30,11:34,11,4
2025-07-27,IndiGo,6E-6158,LHR,JFK,Eco,3648,08:50,08:40,13:53,13:52,0,0
2025-10-19,IndiGo,6E-3180,BLR,JFK,Eco,6856,17:15,17:08,02:19,02:14,0,0
2025-03-27,IndiGo,6E-8478,PNQ,CCU,Eco Plus,7265,16:45,16:40,02:19,02:22,0,3
2025-07-03,IndiGo,6E-3248,SIN,MAA,Business,1316,00:10,00:06,02:18,02:21,0,3
2025-10-22,IndiGo,6E-6826,SIN,JFK,Eco,2333,12:00,11:51,15:24,15:09,0,0
2025-07-12,IndiGo,6E-955,HYD,BLR,Eco,3213,10:15,10:08,14:45,14:38,0,0
2026-01-25,IndiGo,6E-3916,LHR,JFK,Eco,5325,03:10,03:08,10:19,10:27,0,8
2025-10-30,IndiGo,6E-9263,HYD,CCU,Eco,2179,00:50,01:12,04:03,04:25,22,22
2026-01-25,IndiGo,6E-4152,DXB,PNQ,Eco,1473,09:30,09:31,11:50,11:58,1,8
2025-05-04,IndiGo,6E-1805,GOA,BLR,Business,4941,05:10,05:05,11:50,11:46,0,0
2025-03-12,IndiGo,6E-4980,SIN,CCU,Eco,1029,03:30,03:27,05:17,05:07,0,0
2025-05-21,IndiGo,6E-6451,JFK,SIN,Eco,3438,00:05,00:07,04:52,04:46,2,0
2026-01-11,IndiGo,6E-2378,HYD,DXB,Eco,7539,01:00,02:07,10:55,11:54,67,59
2025-06-24,IndiGo,6E-8666,BLR,MAA,Eco,1967,01:05,01:00,04:02,03:55,0,0
2025-04-16,IndiGo,6E-1120,LHR,SIN,Eco,8293,18:15,18:34,05:06,05:16,19,10
2026-01-21,IndiGo,6E-3731,LHR,SIN,Business,6700,05:30,05:23,14:22,14:14,0,0
2025-07-30,IndiGo,6E-4873,DXB,DEL,Business,1121,15:50,15:48,17:44,17:51,0,7
2025-04-09,IndiGo,6E-1425,MAA,DXB,Eco,651,11:05,11:07,12:23,12:18,2,0
2025-06-08,IndiGo,6E-9143,DEL,JFK,Business,1795,15:45,15:50,18:29,18:44,5,15
2025-04-06,IndiGo,6E-3704,BOM,JFK,Eco,1390,13:00,13:05,15:14,15:19,5,5
2026-01-09,IndiGo,6E-5596,DXB,JFK,Eco,5589,08:05,08:10,15:34,15:25,5,0
2026-01-09,IndiGo,6E-8136,CCU,HYD,Eco,8034,14:45,14:47,01:17,01:23,2,6
2025-12-15,IndiGo,6E-301,CCU,PNQ,Eco,5927,13:45,13:46,21:39,21:26,1,0
2025-12-24,IndiGo,6E-9453,DXB,LHR,Eco,2333,21:45,21:50,01:09,01:01,5,0
2025-06-09,IndiGo,6E-4574,GOA,HYD,Eco,828,07:15,07:07,08:47,08:29,0,0
2025-12-24,IndiGo,6E-5757,GOA,MAA,Business,3420,22:05,22:01,02:51,02:34,0,0
2025-05-02,IndiGo,6E-1850,PNQ,BLR,Business,2590,12:50,13:59,16:34,17:29,69,55
2025-05-29,IndiGo,6E-4892,HYD,BLR,Eco,4647,07:45,08:22,14:03,14:49,37,46
2025-08-03,IndiGo,6E-2250,DXB,PNQ,Eco,1526,23:50,23:42,02:14,01:52,0,0
2025-03-10,IndiGo,6E-7990,PNQ,LHR,Business,5886,07:50,07:53,15:41,15:31,3,0
2025-10-28,IndiGo,6E-4215,SIN,LHR,Eco Plus,1776,04:10,04:00,06:53,06:40,0,0
2025-04-07,IndiGo,6E-7080,CCU,DEL,Eco,1527,00:45,00:42,03:09,02:57,0,0
2026-01-10,IndiGo,6E-1069,MAA,DXB,Business,2945,03:50,03:42,08:00,07:41,0,0
2025-04-07,IndiGo,6E-5995,MAA,GOA,Eco,869,14:05,14:09,15:40,15:53,4,13
2025-12-18,IndiGo,6E-339,GOA,DXB,Eco,6024,11:10,11:05,19:11,19:05,0,0
2025-04-28,IndiGo,6E-885,DEL,BOM,Eco,747,03:15,03:17,04:41,04:36,2,0
2025-05-05,IndiGo,6E-2431,BLR,SIN,Eco,2184,20:10,20:13,23:23,23:13,3,0
2026-02-09,IndiGo,6E-4072,PNQ,DXB,Eco,4481,17:05,17:45,23:11,23:46,40,35
2025-07-10,IndiGo,6E-5021,GOA,CCU,Eco,4181,18:00,17:56,23:43,23:35,0,0
2025-08-19,IndiGo,6E-4350,HYD,BOM,Eco,8528,14:05,14:03,01:14,01:15,0,1
2025-10-21,IndiGo,6E-5402,GOA,DXB,Eco Plus,6073,05:15,05:18,13:20,13:11,3,0
